Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-22 17:34:54,0.1,6805.67,1023287296,9,1069.87
2026-06-22 17:34:57,0.4,2443.96,1033367552,9,1138.88
2026-06-22 17:34:58,128.6,7.78,1035010048,9,1185.80
2026-06-22 17:34:59,137.8,7.26,1035362304,9,1286.97
2026-06-22 17:35:00,106.7,9.38,1036283904,9,1394.05
2026-06-22 17:35:01,131.4,7.61,1037365248,9,1495.76
2026-06-22 17:35:02,123.6,8.09,1038299136,9,1595.21
2026-06-22 17:35:03,68.6,14.58,1039216640,9,1695.34
2026-06-22 17:35:04,121.6,8.23,1040195584,9,1800.66
2026-06-22 17:35:05,3.4,293.15,1041891328,9,1898.28
2026-06-22 17:35:06,139.8,7.15,1043841024,9,1996.56
2026-06-22 17:35:07,118.6,8.43,1045835776,9,2097.01
2026-06-22 17:35:08,127.3,7.86,1048330240,9,2204.96
2026-06-22 17:35:09,131.2,7.62,1050845184,9,2319.81
2026-06-22 17:35:10,97.1,10.30,1053409280,9,2434.01
2026-06-22 17:35:11,100.8,9.92,1055731712,9,2536.07
2026-06-22 17:35:12,173.7,5.76,1058197504,9,2638.10
2026-06-22 17:35:13,135.3,7.39,1060741120,9,2746.57
2026-06-22 17:35:14,124.9,8.01,1063448576,9,2776.92
2026-06-22 17:35:15,134.0,7.46,1066090496,9,2781.24
2026-06-22 17:35:16,127.8,7.83,1068761088,9,2781.32
2026-06-22 17:35:17,125.1,8.00,1071329280,9,2781.70
2026-06-22 17:35:18,100.4,9.96,1073602560,9,2790.15
2026-06-22 17:35:19,83.1,12.03,1076211712,8,2800.34
2026-06-22 17:35:20,99.5,10.05,1079099392,8,2799.70
