Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-20 18:45:01,0.6,1744.80,995659776,9,1207.35
2026-06-20 18:45:02,136.2,7.34,996540416,9,1283.99
2026-06-20 18:45:03,138.1,7.24,997400576,9,1374.24
2026-06-20 18:45:04,42.4,23.60,998277120,9,1434.14
2026-06-20 18:45:05,98.5,10.15,999129088,9,1526.48
2026-06-20 18:45:06,112.7,8.88,999903232,9,1593.65
2026-06-20 18:45:07,74.8,13.36,1000914944,9,1678.31
2026-06-20 18:45:08,2.8,359.46,1001791488,9,1716.06
2026-06-20 18:45:09,104.6,9.56,1002639360,9,1842.70
2026-06-20 18:45:10,86.7,11.53,1003479040,9,1977.34
2026-06-20 18:45:11,320.8,3.12,1004728320,9,2110.14
2026-06-20 18:45:12,157.1,6.36,1005948928,9,2242.34
2026-06-20 18:45:13,96.7,10.35,1007017984,9,2346.24
2026-06-20 18:45:14,106.0,9.44,1008640000,9,2475.60
2026-06-20 18:45:15,3.2,310.85,1009897472,9,2595.79
2026-06-20 18:45:16,143.4,6.97,1011527680,9,2676.27
2026-06-20 18:45:17,133.6,7.49,1013452800,9,2674.26
2026-06-20 18:45:18,192.7,5.19,1015390208,9,2672.90
2026-06-20 18:45:19,105.4,9.49,1017249792,9,2668.46
2026-06-20 18:45:20,143.4,6.97,1019162624,9,2667.91
2026-06-20 18:45:21,57.5,17.39,1021067264,9,2672.29
2026-06-20 18:45:22,170.0,5.88,1023078400,9,2672.39
2026-06-20 18:45:23,130.0,7.69,1024999424,9,2671.32
2026-06-20 18:45:24,134.6,7.43,1026936832,9,2668.23
2026-06-20 18:45:25,142.8,7.00,1028714496,9,2668.82
2026-06-20 18:45:26,78.7,12.70,1030656000,9,2676.82
2026-06-20 18:45:27,171.8,5.82,1032642560,9,2679.99
2026-06-20 18:45:28,63.5,15.74,1034600448,9,2682.17
2026-06-20 18:45:29,157.4,6.35,1037385728,9,2686.78
2026-06-20 18:45:30,119.4,8.38,1039347712,9,2687.29
2026-06-20 18:45:31,33.4,29.91,1041211392,9,2687.96
2026-06-20 18:45:32,123.2,8.11,1042817024,9,2692.17
2026-06-20 18:45:33,172.7,5.79,1044733952,9,2695.67
2026-06-20 18:45:34,130.2,7.68,1046630400,9,2698.76
2026-06-20 18:45:35,104.9,9.54,1048543232,9,2699.22
2026-06-20 18:45:36,122.6,8.16,1050468352,9,2697.90
2026-06-20 18:45:37,135.7,7.37,1052459008,9,2698.45
2026-06-20 18:45:38,140.1,7.14,1054515200,9,2699.94
2026-06-20 18:45:39,190.4,5.25,1056481280,9,2697.76
2026-06-20 18:45:40,232.6,4.30,1058521088,9,2699.19
2026-06-20 18:45:41,198.6,5.04,1060474880,9,2700.41
2026-06-20 18:45:42,218.5,4.58,1062502400,9,2698.99
2026-06-20 18:45:43,159.7,6.26,1064542208,9,2693.64
2026-06-20 18:45:44,197.5,5.06,1066500096,9,2690.43
2026-06-20 18:45:45,203.9,4.90,1068503040,9,2691.54
2026-06-20 18:45:46,178.6,5.60,1070493696,9,2687.07
2026-06-20 18:45:47,147.3,6.79,1072508928,9,2684.98
2026-06-20 18:45:48,228.4,4.38,1074786304,9,2681.84
2026-06-20 18:45:49,188.1,5.32,1076916224,8,2680.15
2026-06-20 18:45:50,183.1,5.46,1078927360,8,2680.12
2026-06-20 18:45:51,182.8,5.47,1081073664,8,2677.37
2026-06-20 18:45:52,155.6,6.43,1083015168,8,2679.22
2026-06-20 18:45:53,175.7,5.69,1084997632,8,2678.34
2026-06-20 18:45:54,150.2,6.66,1086955520,8,2677.52
2026-06-20 18:45:55,214.5,4.66,1088827392,8,2675.25
2026-06-20 18:45:56,189.5,5.28,1090797568,8,2671.69
