Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-20 17:59:47,0.2,6663.73,1078579200,9,1852.88
2026-06-20 17:59:49,0.5,1858.15,1086947328,9,1908.18
2026-06-20 17:59:50,166.7,6.00,1087631360,9,1984.60
2026-06-20 17:59:51,159.6,6.26,1088724992,9,2088.58
2026-06-20 17:59:52,47.5,21.04,1089662976,9,2184.95
2026-06-20 17:59:53,175.9,5.68,1090830336,9,2304.45
2026-06-20 17:59:54,181.6,5.51,1091981312,9,2429.26
2026-06-20 17:59:55,7.7,129.14,1094455296,9,2536.35
2026-06-20 17:59:56,448.3,2.23,1095827456,9,2642.64
2026-06-20 17:59:57,124.9,8.01,1097621504,9,2779.82
2026-06-20 17:59:58,176.0,5.68,1099358208,9,2917.20
2026-06-20 17:59:59,197.4,5.07,1101418496,9,3052.24
2026-06-20 18:00:00,193.4,5.17,1103257600,9,3189.61
2026-06-20 18:00:01,191.6,5.22,1105113088,9,3327.68
2026-06-20 18:00:02,218.1,4.58,1106997248,9,3338.57
2026-06-20 18:00:03,189.6,5.27,1108865024,9,3340.69
2026-06-20 18:00:04,184.5,5.42,1110654976,9,3342.74
2026-06-20 18:00:05,193.6,5.16,1112453120,9,3339.86
2026-06-20 18:00:06,185.8,5.38,1114329088,9,3343.79
2026-06-20 18:00:07,38.1,26.25,1116160000,9,3352.49
2026-06-20 18:00:08,85.6,11.68,1117421568,9,3359.55
2026-06-20 18:00:09,388.4,2.57,1119313920,9,3363.99
2026-06-20 18:00:10,184.0,5.44,1121382400,9,3371.77
2026-06-20 18:00:11,150.5,6.64,1123299328,9,3382.62
2026-06-20 18:00:12,184.0,5.44,1125257216,9,3392.70
2026-06-20 18:00:13,202.0,4.95,1127243776,9,3395.75
2026-06-20 18:00:14,223.0,4.48,1129156608,9,3396.61
2026-06-20 18:00:15,82.3,12.15,1131110400,9,3396.74
2026-06-20 18:00:16,184.1,5.43,1133023232,9,3401.00
2026-06-20 18:00:17,97.4,10.27,1134583808,9,3402.09
2026-06-20 18:00:18,67.3,14.85,1136447488,9,3400.76
2026-06-20 18:00:19,221.9,4.51,1138335744,9,3397.39
2026-06-20 18:00:20,502.4,1.99,1140101120,9,3393.59
2026-06-20 18:00:21,439.8,2.27,1142296576,9,3386.83
2026-06-20 18:00:22,180.3,5.55,1144164352,8,3383.61
2026-06-20 18:00:23,171.0,5.85,1146204160,8,3376.34
2026-06-20 18:00:24,175.9,5.69,1148243968,8,3372.60
2026-06-20 18:00:25,199.4,5.01,1150279680,8,3368.80
2026-06-20 18:00:26,190.5,5.25,1152204800,8,3363.75
2026-06-20 18:00:27,162.8,6.14,1154121728,8,3358.65
2026-06-20 18:00:28,187.6,5.33,1156120576,8,3350.83
2026-06-20 18:00:29,343.4,2.91,1157771264,8,3350.11
2026-06-20 18:00:30,180.6,5.54,1159823360,8,3349.93
2026-06-20 18:00:31,197.6,5.06,1161867264,8,3346.76
2026-06-20 18:00:32,173.6,5.76,1163878400,8,3350.66
2026-06-20 18:00:33,240.6,4.16,1166008320,8,3350.06
2026-06-20 18:00:34,195.0,5.13,1168044032,8,3352.84
2026-06-20 18:00:35,153.9,6.50,1170100224,8,3353.68
2026-06-20 18:00:36,185.4,5.39,1172103168,8,3356.11
2026-06-20 18:00:37,194.8,5.13,1174118400,8,3359.71
2026-06-20 18:00:38,208.6,4.79,1176154112,8,3362.36
2026-06-20 18:00:39,190.6,5.25,1178034176,8,3358.56
2026-06-20 18:00:40,203.7,4.91,1179897856,8,3351.54
2026-06-20 18:00:41,199.3,5.02,1181687808,8,3347.12
2026-06-20 18:00:42,188.2,5.31,1183674368,8,3344.23
2026-06-20 18:00:43,420.5,2.38,1185325056,8,3343.30
2026-06-20 18:00:44,244.5,4.09,1186803712,8,3345.99
2026-06-20 18:00:45,497.2,2.01,1188720640,8,3347.22
2026-06-20 18:00:46,4.9,204.55,1190395904,8,3348.01
2026-06-20 18:00:47,139.5,7.17,1192316928,8,3345.89
2026-06-20 18:00:48,438.1,2.28,1194221568,8,3343.22
2026-06-20 18:00:49,349.4,2.86,1196122112,8,3340.62
2026-06-20 18:00:50,81.3,12.29,1198039040,8,3340.99
2026-06-20 18:00:51,388.6,2.57,1199951872,8,3344.85
2026-06-20 18:00:52,92.0,10.87,1202106368,8,3347.99
2026-06-20 18:00:53,92.2,10.84,1204191232,8,3350.73
2026-06-20 18:00:54,89.9,11.12,1206112256,8,3353.24
2026-06-20 18:00:55,276.2,3.62,1208303616,8,3350.85
2026-06-20 18:00:56,86.0,11.63,1210466304,8,3346.99
2026-06-20 18:00:57,471.9,2.12,1212669952,8,3340.49
2026-06-20 18:00:58,71.0,14.08,1214844928,8,3337.56
2026-06-20 18:00:59,83.3,12.00,1217105920,8,3334.72
2026-06-20 18:01:00,85.3,11.72,1219219456,8,3333.85
2026-06-20 18:01:01,475.7,2.10,1220644864,8,3333.14
2026-06-20 18:01:02,189.6,5.27,1222942720,8,3332.81
2026-06-20 18:01:03,188.4,5.31,1225195520,8,3331.69
2026-06-20 18:01:04,73.7,13.57,1227124736,8,3333.30
2026-06-20 18:01:05,180.2,5.55,1228951552,8,3333.29
2026-06-20 18:01:06,131.8,7.59,1231122432,8,3335.96
2026-06-20 18:01:07,86.4,11.57,1232650240,8,3337.88
2026-06-20 18:01:08,161.9,6.18,1234862080,8,3342.51
