Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-20 17:57:11,0.1,10362.33,1075458048,9,1660.21
2026-06-20 17:57:13,0.6,1799.82,1083596800,9,1686.76
2026-06-20 17:57:14,140.0,7.14,1084674048,9,1678.36
2026-06-20 17:57:15,169.1,5.91,1085644800,9,1673.61
2026-06-20 17:57:16,121.4,8.23,1086357504,9,1668.52
2026-06-20 17:57:17,125.9,7.94,1087242240,9,1663.49
2026-06-20 17:57:18,140.9,7.10,1088204800,9,1658.05
2026-06-20 17:57:19,215.1,4.65,1089495040,9,1653.23
2026-06-20 17:57:20,163.9,6.10,1091895296,9,1647.08
2026-06-20 17:57:21,171.3,5.84,1094221824,9,1641.66
2026-06-20 17:57:22,174.0,5.75,1096491008,9,1639.29
2026-06-20 17:57:23,214.4,4.66,1099456512,9,1639.48
2026-06-20 17:57:24,179.9,5.56,1102647296,9,1639.74
2026-06-20 17:57:25,173.5,5.76,1105768448,9,1639.98
2026-06-20 17:57:26,190.8,5.24,1108873216,9,1640.21
2026-06-20 17:57:27,170.3,5.87,1112080384,9,1640.45
2026-06-20 17:57:28,246.6,4.06,1115611136,9,1640.70
2026-06-20 17:57:29,182.9,5.47,1118863360,9,1640.93
2026-06-20 17:57:30,147.6,6.77,1122308096,9,1641.42
2026-06-20 17:57:31,145.2,6.88,1125294080,9,1641.50
2026-06-20 17:57:32,192.3,5.20,1128288256,9,1641.92
2026-06-20 17:57:33,287.7,3.48,1131061248,9,1642.17
2026-06-20 17:57:34,263.5,3.79,1134026752,9,1642.40
2026-06-20 17:57:35,86.0,11.63,1136979968,9,1642.60
2026-06-20 17:57:36,104.2,9.59,1139834880,9,1642.86
2026-06-20 17:57:37,1.8,568.87,1141919744,9,1642.91
2026-06-20 17:57:38,75.6,13.23,1144655872,9,1643.20
2026-06-20 17:57:39,82.2,12.17,1147715584,9,1643.38
2026-06-20 17:57:40,302.2,3.31,1150652416,9,1643.65
2026-06-20 17:57:41,233.5,4.28,1153650688,9,1644.14
2026-06-20 17:57:42,265.9,3.76,1156763648,9,1644.65
2026-06-20 17:57:43,115.9,8.63,1159213056,9,1645.42
2026-06-20 17:57:44,170.7,5.86,1162117120,9,1645.63
2026-06-20 17:57:45,86.7,11.53,1165381632,9,1646.13
2026-06-20 17:57:46,235.1,4.25,1168420864,9,1646.33
2026-06-20 17:57:47,172.2,5.81,1171501056,9,1646.76
2026-06-20 17:57:48,72.8,13.73,1174597632,9,1647.05
2026-06-20 17:57:49,138.3,7.23,1177939968,9,1647.77
2026-06-20 17:57:50,227.7,4.39,1181114368,9,1648.01
2026-06-20 17:57:51,77.7,12.86,1184059392,9,1648.05
2026-06-20 17:57:52,272.0,3.68,1186897920,9,1648.27
2026-06-20 17:57:53,193.3,5.17,1190154240,9,1648.50
2026-06-20 17:57:54,183.7,5.44,1193676800,8,1648.63
2026-06-20 17:57:55,105.3,9.50,1197092864,8,1648.85
2026-06-20 17:57:56,301.0,3.32,1200431104,8,1649.07
2026-06-20 17:57:57,284.4,3.52,1203814400,8,1649.29
2026-06-20 17:57:58,189.8,5.27,1207230464,8,1649.52
2026-06-20 17:58:00,88.8,11.26,1210646528,8,1649.73
2026-06-20 17:58:01,88.9,11.25,1213771776,8,1649.93
2026-06-20 17:58:02,222.3,4.50,1217384448,8,1650.10
2026-06-20 17:58:03,157.5,6.35,1221050368,8,1650.28
2026-06-20 17:58:04,89.1,11.22,1224458240,8,1650.49
2026-06-20 17:58:05,220.4,4.54,1228017664,8,1650.80
2026-06-20 17:58:06,130.9,7.64,1231454208,8,1651.07
2026-06-20 17:58:07,99.0,10.10,1111527424,8,1639.56
2026-06-20 17:58:08,115.3,8.67,1111916544,8,1640.08
2026-06-20 17:58:09,175.4,5.70,1112477696,8,1640.29
2026-06-20 17:58:10,163.7,6.11,1113010176,8,1642.56
2026-06-20 17:58:11,159.0,6.29,1113546752,8,1643.48
2026-06-20 17:58:12,157.2,6.36,1114128384,8,1643.76
2026-06-20 17:58:13,294.0,3.40,1114755072,8,1643.94
2026-06-20 17:58:14,291.9,3.43,1116577792,8,1644.22
2026-06-20 17:58:15,172.0,5.82,1118453760,8,1644.41
2026-06-20 17:58:16,170.5,5.87,1120530432,8,1644.69
2026-06-20 17:58:17,83.8,11.93,1122648064,8,1644.95
2026-06-20 17:58:18,126.7,7.89,1125072896,8,1645.22
2026-06-20 17:58:19,277.1,3.61,1127424000,8,1645.39
2026-06-20 17:58:20,281.7,3.55,1129844736,8,1645.64
2026-06-20 17:58:21,77.1,12.97,1132273664,8,1645.83
2026-06-20 17:58:22,307.5,3.25,1134620672,8,1646.06
2026-06-20 17:58:23,160.6,6.23,1137065984,8,1646.42
2026-06-20 17:58:24,167.5,5.97,1139810304,8,1646.64
2026-06-20 17:58:25,157.8,6.34,1142497280,8,1646.87
2026-06-20 17:58:26,105.9,9.44,1145704448,8,1647.34
