Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-26 19:22:48,0.1,6678.12,1077350400,9,3257.23
2026-06-26 19:22:49,0.9,1167.60,1085030400,9,3284.26
2026-06-26 19:22:50,136.6,7.32,1086939136,9,3284.71
2026-06-26 19:22:51,262.3,3.81,1087578112,9,3279.22
2026-06-26 19:22:52,210.5,4.75,1088258048,9,3273.35
2026-06-26 19:22:53,188.4,5.31,1089601536,9,3265.86
2026-06-26 19:22:54,1.0,1037.16,1089933312,9,3265.73
2026-06-26 19:22:55,182.4,5.48,1091522560,9,3258.85
2026-06-26 19:22:56,256.1,3.90,1093353472,9,3250.91
2026-06-26 19:22:57,237.1,4.22,1096388608,9,3249.62
2026-06-26 19:22:59,220.1,4.54,1099886592,9,3280.77
2026-06-26 19:23:00,97.8,10.23,1102999552,9,3281.30
2026-06-26 19:23:01,256.5,3.90,1107062784,9,3282.44
2026-06-26 19:23:02,227.5,4.40,1111334912,9,3283.36
2026-06-26 19:23:03,151.5,6.60,1115828224,9,3284.34
2026-06-26 19:23:04,220.8,4.53,1120964608,9,3286.47
2026-06-26 19:23:05,1.0,1013.55,1123028992,9,3287.76
2026-06-26 19:23:06,232.5,4.30,1128251392,9,3290.19
2026-06-26 19:23:07,335.8,2.98,1133019136,9,3291.10
