Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-22 17:28:29,0.1,9185.43,974774272,9,4229.79
2026-06-22 17:28:33,0.2,4381.27,984723456,9,4260.30
2026-06-22 17:28:34,4.7,211.46,987013120,9,4277.10
2026-06-22 17:28:35,106.4,9.40,987340800,9,4283.17
2026-06-22 17:28:36,0.9,1094.73,987426816,9,4303.13
2026-06-22 17:28:37,31.0,32.28,988057600,9,4311.82
2026-06-22 17:28:39,0.9,1110.72,988110848,9,4308.81
2026-06-22 17:28:40,99.5,10.05,988606464,9,4324.57
2026-06-22 17:28:41,1.0,1042.09,988958720,9,4333.82
2026-06-22 17:28:42,74.0,13.51,989884416,9,4353.67
2026-06-22 17:28:43,1.0,1037.12,989937664,9,4353.28
2026-06-22 17:28:44,169.9,5.89,991346688,9,4366.94
