Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-20 18:52:44,0.9,1176.05,1007783936,9,3285.04
2026-06-20 18:52:45,197.6,5.06,1008680960,9,3261.14
2026-06-20 18:52:46,185.0,5.40,1008975872,9,3257.77
2026-06-20 18:52:47,91.9,10.88,1009418240,9,3255.02
2026-06-20 18:52:48,176.3,5.67,1009672192,9,3252.85
2026-06-20 18:52:49,176.2,5.68,1009954816,9,3249.43
2026-06-20 18:52:50,199.6,5.01,1010581504,9,3246.26
2026-06-20 18:52:51,183.5,5.45,1011150848,9,3243.47
2026-06-20 18:52:52,183.6,5.45,1011818496,9,3240.18
2026-06-20 18:52:53,191.9,5.21,1012477952,9,3236.84
2026-06-20 18:52:54,215.5,4.64,1013116928,9,3233.39
2026-06-20 18:52:55,200.0,5.00,1013788672,9,3229.85
2026-06-20 18:52:56,178.1,5.62,1014423552,9,3226.37
2026-06-20 18:52:57,190.3,5.26,1015054336,9,3223.98
2026-06-20 18:52:58,155.4,6.44,1015730176,9,3224.28
2026-06-20 18:52:59,135.2,7.40,1016819712,9,3224.70
2026-06-20 18:53:00,159.8,6.26,1018146816,9,3224.69
2026-06-20 18:53:01,192.4,5.20,1019666432,9,3225.00
2026-06-20 18:53:02,180.9,5.53,1021140992,9,3224.91
2026-06-20 18:53:03,123.7,8.08,1022681088,9,3224.95
