Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-26 20:19:01,0.1,10990.38,1051389952,9,2588.54
2026-06-26 20:19:03,0.5,2022.64,1061244928,9,2649.14
2026-06-26 20:19:04,3.2,311.34,1063579648,9,2639.83
2026-06-26 20:19:05,14.5,68.92,1063702528,9,2768.89
2026-06-26 20:19:06,164.5,6.08,1064235008,9,2923.44
2026-06-26 20:19:07,257.5,3.88,1064628224,9,3112.24
2026-06-26 20:19:08,171.9,5.82,1065353216,9,3274.18
2026-06-26 20:19:09,324.0,3.09,1066115072,9,3450.88
2026-06-26 20:19:10,294.0,3.40,1067110400,9,3682.36
2026-06-26 20:19:11,296.0,3.38,1068081152,9,3917.99
2026-06-26 20:19:12,38.0,26.34,1068867584,9,4117.37
2026-06-26 20:19:13,375.0,2.67,1069539328,9,4292.04
2026-06-26 20:19:14,109.3,9.15,1070424064,9,4380.56
2026-06-26 20:19:15,86.6,11.55,1071390720,9,4384.04
2026-06-26 20:19:16,92.8,10.78,1072353280,9,4384.65
2026-06-26 20:19:17,237.9,4.20,1073393664,9,4384.12
2026-06-26 20:19:18,264.4,3.78,1074884608,9,4390.27
2026-06-26 20:19:19,285.6,3.50,1076576256,9,4396.77
2026-06-26 20:19:20,296.5,3.37,1078263808,9,4403.19
2026-06-26 20:19:21,143.1,6.99,1080324096,9,4404.53
2026-06-26 20:19:22,396.9,2.52,1082839040,9,4402.65
2026-06-26 20:19:23,69.3,14.44,1085452288,9,4393.00
2026-06-26 20:19:24,261.0,3.83,1087836160,8,4389.17
2026-06-26 20:19:25,215.7,4.64,1090301952,8,4386.70
2026-06-26 20:19:26,298.0,3.36,1092587520,8,4387.66
2026-06-26 20:19:27,178.8,5.59,1095331840,8,4387.31
2026-06-26 20:19:28,277.4,3.60,1098002432,8,4383.81
2026-06-26 20:19:29,247.2,4.05,1100709888,8,4380.40
2026-06-26 20:19:30,265.8,3.76,1103384576,8,4374.61
2026-06-26 20:19:31,281.2,3.56,1106055168,8,4373.66
2026-06-26 20:19:32,304.1,3.29,1108647936,8,4374.73
2026-06-26 20:19:33,265.2,3.77,1111478272,8,4368.50
2026-06-26 20:19:34,300.4,3.33,1114308608,8,4361.36
2026-06-26 20:19:35,266.5,3.75,1117196288,8,4359.37
2026-06-26 20:19:36,265.0,3.77,1119961088,8,4359.77
2026-06-26 20:19:37,354.9,2.82,1122807808,8,4359.38
2026-06-26 20:19:38,511.0,1.96,1125691392,8,4349.32
2026-06-26 20:19:39,287.9,3.47,1128538112,8,4333.64
2026-06-26 20:19:40,454.4,2.20,1131388928,8,4327.42
2026-06-26 20:19:41,275.2,3.63,1134325760,8,4325.03
2026-06-26 20:19:42,229.2,4.36,1136918528,8,4323.28
2026-06-26 20:19:43,254.9,3.92,1139519488,8,4326.27
2026-06-26 20:19:44,221.0,4.52,1142116352,8,4334.33
2026-06-26 20:19:45,90.5,11.05,1144287232,8,4368.60
2026-06-26 20:19:46,436.1,2.29,1146404864,8,4376.41
2026-06-26 20:19:47,132.3,7.56,1149263872,8,4388.68
2026-06-26 20:19:48,262.0,3.82,1152364544,8,4392.34
2026-06-26 20:19:49,291.7,3.43,1155481600,8,4392.83
2026-06-26 20:19:50,278.8,3.59,1158602752,8,4394.52
2026-06-26 20:19:51,290.5,3.44,1161711616,8,4389.81
2026-06-26 20:19:52,248.1,4.03,1164783616,8,4380.32
2026-06-26 20:19:53,172.9,5.78,1166807040,8,4381.29
2026-06-26 20:19:54,288.9,3.46,1168949248,8,4384.21
2026-06-26 20:19:55,171.1,5.85,1171832832,8,4388.07
