Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-22 16:49:21,0.1,6885.53,958234624,9,1381.99
2026-06-22 16:49:23,0.8,1279.79,964378624,9,1417.39
2026-06-22 16:49:24,142.5,7.02,965931008,9,1402.04
2026-06-22 16:49:25,147.7,6.77,966389760,9,1397.26
2026-06-22 16:49:26,134.0,7.46,966975488,9,1392.27
2026-06-22 16:49:27,137.1,7.29,968089600,9,1387.43
2026-06-22 16:49:28,128.4,7.79,968998912,9,1382.71
2026-06-22 16:49:29,136.0,7.35,970121216,9,1377.99
2026-06-22 16:49:30,106.4,9.40,971259904,9,1373.32
2026-06-22 16:49:31,82.5,12.12,973045760,9,1368.89
2026-06-22 16:49:32,86.8,11.53,974778368,9,1364.77
2026-06-22 16:49:33,80.2,12.47,976826368,9,1360.23
2026-06-22 16:49:34,50.4,19.84,978972672,9,1355.72
2026-06-22 16:49:35,81.3,12.30,981172224,9,1351.05
2026-06-22 16:49:36,123.7,8.08,983379968,9,1347.97
2026-06-22 16:49:37,135.3,7.39,985657344,9,1342.92
2026-06-22 16:49:38,138.4,7.22,987938816,9,1338.21
2026-06-22 16:49:39,141.1,7.09,990367744,9,1333.11
2026-06-22 16:49:40,136.1,7.35,992948224,9,1328.23
2026-06-22 16:49:41,130.6,7.66,995332096,9,1323.87
2026-06-22 16:49:42,66.3,15.09,997847040,9,1322.26
2026-06-22 16:49:43,80.8,12.38,1000284160,9,1322.51
2026-06-22 16:49:44,188.2,5.31,1002844160,9,1322.73
2026-06-22 16:49:45,177.5,5.63,1005473792,9,1322.77
2026-06-22 16:49:46,139.8,7.15,1008119808,9,1322.94
2026-06-22 16:49:47,215.1,4.65,1010708480,9,1324.61
2026-06-22 16:49:48,121.9,8.21,1013374976,9,1324.67
2026-06-22 16:49:49,133.1,7.51,1015939072,9,1325.21
2026-06-22 16:49:50,130.4,7.67,1018556416,9,1325.45
2026-06-22 16:49:51,126.6,7.90,1021022208,9,1325.58
2026-06-22 16:49:52,79.6,12.56,1023340544,8,1325.69
2026-06-22 16:49:53,83.1,12.03,1025671168,8,1325.83
2026-06-22 16:49:54,57.8,17.29,1028005888,8,1326.04
2026-06-22 16:49:55,238.7,4.19,1030279168,8,1326.17
2026-06-22 16:49:56,213.4,4.68,1032544256,8,1326.38
2026-06-22 16:49:57,79.4,12.60,1034866688,8,1326.52
2026-06-22 16:49:58,42.9,23.33,1037586432,8,1326.84
2026-06-22 16:49:59,121.8,8.21,1040224256,8,1327.13
