Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-22 17:34:10,0.1,8017.70,1014059008,9,793.46
2026-06-22 17:34:13,0.4,2313.03,1020923904,9,821.93
2026-06-22 17:34:14,37.6,26.58,1022402560,9,816.47
2026-06-22 17:34:15,137.7,7.26,1022836736,9,811.84
2026-06-22 17:34:16,130.2,7.68,1023438848,9,806.91
2026-06-22 17:34:17,151.4,6.60,1024245760,9,802.27
2026-06-22 17:34:18,138.1,7.24,1025204224,9,796.83
2026-06-22 17:34:19,134.2,7.45,1026297856,9,791.95
2026-06-22 17:34:20,130.7,7.65,1027211264,9,787.30
2026-06-22 17:34:21,223.6,4.47,1028009984,9,782.83
2026-06-22 17:34:22,154.7,6.46,1030103040,9,779.57
