Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-26 19:17:32,0.2,6626.86,1063563264,9,3226.99
2026-06-26 19:17:33,0.8,1292.82,1071263744,9,3253.15
2026-06-26 19:17:34,112.6,8.88,1072615424,9,3251.49
2026-06-26 19:17:35,200.4,4.99,1073577984,9,3245.92
2026-06-26 19:17:36,200.7,4.98,1074548736,9,3239.75
2026-06-26 19:17:37,168.9,5.92,1075634176,9,3233.52
2026-06-26 19:17:38,191.1,5.23,1076875264,9,3227.10
2026-06-26 19:17:39,184.1,5.43,1078091776,9,3220.71
2026-06-26 19:17:40,178.6,5.60,1079365632,9,3214.28
2026-06-26 19:17:41,83.1,12.03,1080856576,9,3213.82
2026-06-26 19:17:42,228.1,4.38,1082634240,9,3213.98
2026-06-26 19:17:43,80.4,12.44,1084624896,9,3214.15
2026-06-26 19:17:44,231.3,4.32,1086636032,9,3214.31
2026-06-26 19:17:45,220.2,4.54,1088626688,9,3214.48
2026-06-26 19:17:46,210.5,4.75,1090625536,9,3214.65
2026-06-26 19:17:47,76.4,13.09,1092616192,9,3214.81
2026-06-26 19:17:48,206.9,4.83,1094651904,9,3214.96
2026-06-26 19:17:49,81.1,12.33,1096691712,9,3215.12
2026-06-26 19:17:50,79.5,12.57,1098752000,9,3215.29
2026-06-26 19:17:51,229.0,4.37,1100881920,9,3215.45
2026-06-26 19:17:52,79.7,12.54,1103167488,9,3215.62
2026-06-26 19:17:53,89.9,11.13,1105408000,9,3215.78
2026-06-26 19:17:54,167.2,5.98,1107742720,9,3216.26
2026-06-26 19:17:55,224.3,4.46,1111298048,9,3216.27
2026-06-26 19:17:56,277.7,3.60,1113632768,9,3209.42
2026-06-26 19:17:57,416.7,2.40,1116098560,9,3209.38
2026-06-26 19:17:58,267.3,3.74,1118982144,9,3209.38
2026-06-26 19:17:59,296.3,3.38,1121595392,9,3209.61
2026-06-26 19:18:00,11.6,86.16,1124331520,9,3209.63
2026-06-26 19:18:01,83.5,11.97,1126723584,9,3209.58
2026-06-26 19:18:02,598.6,1.67,1129328640,9,3209.58
2026-06-26 19:18:03,67.1,14.90,1131986944,9,3209.64
2026-06-26 19:18:04,671.2,1.49,1134235648,9,3209.84
2026-06-26 19:18:05,752.9,1.33,1136975872,9,3209.88
2026-06-26 19:18:06,129.6,7.72,1139617792,9,3209.87
2026-06-26 19:18:07,502.8,1.99,1142104064,9,3209.88
2026-06-26 19:18:08,69.9,14.31,1144504320,9,3209.92
2026-06-26 19:18:09,549.5,1.82,1146736640,9,3210.12
2026-06-26 19:18:10,530.5,1.89,1149095936,9,3210.40
2026-06-26 19:18:11,459.7,2.18,1150922752,9,3210.78
2026-06-26 19:18:12,97.6,10.24,1153183744,9,3210.81
2026-06-26 19:18:13,521.1,1.92,1155551232,9,3210.79
2026-06-26 19:18:14,453.2,2.21,1158033408,9,3210.83
2026-06-26 19:18:15,149.2,6.70,1160384512,9,3211.09
2026-06-26 19:18:16,99.6,10.04,1163071488,9,3211.11
2026-06-26 19:18:17,84.5,11.83,1165549568,9,3211.38
2026-06-26 19:18:18,502.0,1.99,1168056320,9,3211.42
2026-06-26 19:18:19,377.6,2.65,1170526208,9,3211.38
2026-06-26 19:18:20,666.9,1.50,1173065728,9,3211.41
2026-06-26 19:18:21,594.2,1.68,1175605248,9,3211.41
2026-06-26 19:18:22,458.7,2.18,1177927680,9,3212.95
2026-06-26 19:18:23,590.2,1.69,1180569600,9,3213.11
2026-06-26 19:18:24,91.3,10.95,1183277056,9,3213.13
2026-06-26 19:18:25,438.7,2.28,1185566720,9,3212.83
2026-06-26 19:18:26,572.5,1.75,1188249600,9,3212.85
2026-06-26 19:18:27,477.8,2.09,1190785024,8,3212.76
2026-06-26 19:18:28,511.3,1.96,1193558016,8,3212.72
2026-06-26 19:18:29,619.5,1.61,1196609536,8,3212.72
2026-06-26 19:18:30,300.1,3.33,1078099968,8,3207.29
2026-06-26 19:18:31,285.7,3.50,1078124544,8,3207.29
2026-06-26 19:18:32,211.5,4.73,1078558720,8,3207.30
2026-06-26 19:18:33,241.3,4.14,1078865920,8,3207.34
2026-06-26 19:18:34,85.5,11.69,1079291904,8,3207.30
2026-06-26 19:18:35,515.6,1.94,1079926784,8,3207.44
2026-06-26 19:18:36,515.1,1.94,1080299520,8,3207.45
2026-06-26 19:18:37,565.6,1.77,1080705024,8,3207.37
2026-06-26 19:18:38,65.3,15.32,1081135104,8,3207.40
2026-06-26 19:18:39,587.5,1.70,1081532416,8,3207.37
