Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-22 17:40:25,0.6,1691.18,1063133184,9,3223.95
2026-06-22 17:40:26,150.7,6.64,1064325120,9,3205.93
2026-06-22 17:40:27,132.5,7.55,1065086976,9,3201.52
2026-06-22 17:40:28,127.6,7.84,1065648128,9,3196.91
2026-06-22 17:40:29,125.4,7.97,1066479616,9,3192.09
2026-06-22 17:40:30,131.3,7.61,1067474944,9,3187.76
2026-06-22 17:40:31,130.0,7.69,1068384256,9,3183.09
2026-06-22 17:40:32,219.6,4.55,1069436928,9,3178.87
2026-06-22 17:40:33,140.9,7.10,1070288896,9,3174.58
2026-06-22 17:40:34,133.4,7.49,1072279552,9,3170.17
2026-06-22 17:40:35,123.0,8.13,1074458624,9,3170.35
2026-06-22 17:40:36,128.0,7.81,1076682752,9,3170.53
2026-06-22 17:40:37,134.5,7.44,1079119872,9,3170.79
2026-06-22 17:40:38,151.4,6.60,1081700352,9,3171.01
2026-06-22 17:40:39,5.4,186.42,1084141568,9,3172.15
2026-06-22 17:40:40,79.5,12.57,1086119936,9,3172.25
2026-06-22 17:40:41,140.8,7.10,1088581632,9,3172.47
