Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-26 19:45:11,0.2,5596.39,1064624128,9,3438.55
2026-06-26 19:45:12,0.8,1302.67,1072041984,9,3474.52
2026-06-26 19:45:13,49.5,20.20,1073184768,9,3461.93
2026-06-26 19:45:14,182.0,5.49,1073799168,9,3456.06
2026-06-26 19:45:15,184.7,5.41,1074667520,9,3449.70
2026-06-26 19:45:16,194.6,5.14,1075933184,9,3443.06
2026-06-26 19:45:17,195.0,5.13,1077444608,9,3436.57
2026-06-26 19:45:18,80.4,12.43,1078571008,9,3430.75
2026-06-26 19:45:19,203.1,4.92,1079779328,9,3427.07
2026-06-26 19:45:20,204.8,4.88,1081151488,9,3427.67
2026-06-26 19:45:21,210.2,4.76,1084211200,9,3427.99
2026-06-26 19:45:22,202.0,4.95,1087488000,9,3428.26
2026-06-26 19:45:23,201.3,4.97,1090818048,9,3428.59
2026-06-26 19:45:24,168.5,5.94,1094356992,9,3428.83
2026-06-26 19:45:25,121.1,8.26,1098186752,9,3429.37
2026-06-26 19:45:26,198.3,5.04,1102462976,9,3430.01
2026-06-26 19:45:27,168.5,5.94,1106112512,9,3430.66
2026-06-26 19:45:28,133.6,7.49,1110020096,9,3430.83
2026-06-26 19:45:29,166.8,6.00,1114013696,9,3431.09
2026-06-26 19:45:30,114.4,8.74,1118416896,9,3431.48
