Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-20 18:53:33,0.2,6037.79,993689600,9,3253.42
2026-06-20 18:53:35,0.7,1457.90,1003634688,9,3287.22
2026-06-20 18:53:36,84.6,11.83,1004642304,9,3302.85
2026-06-20 18:53:37,74.3,13.46,1005268992,9,3322.36
2026-06-20 18:53:38,82.4,12.14,1006022656,9,3320.33
2026-06-20 18:53:39,148.3,6.74,1006571520,9,3348.96
2026-06-20 18:53:40,113.6,8.80,1007570944,9,3354.57
2026-06-20 18:53:41,0.8,1274.30,1007673344,9,3429.82
2026-06-20 18:53:42,12.4,80.66,1008431104,9,3345.77
2026-06-20 18:53:43,130.7,7.65,1009364992,9,3340.87
