Timestamp,FPS,FrameTime_ms,GC_AllocBytes,ActiveEnemyCount,HeapMB
2026-06-20 18:39:42,0.1,6671.55,985079808,9,821.94
2026-06-20 18:39:44,0.6,1595.30,989122560,9,847.64
2026-06-20 18:39:46,0.5,2084.51,989470720,9,843.03
2026-06-20 18:39:47,7.6,132.05,990072832,9,838.18
2026-06-20 18:39:48,235.1,4.25,990150656,9,831.82
2026-06-20 18:39:49,166.7,6.00,990470144,9,828.31
2026-06-20 18:39:50,145.0,6.90,990982144,9,824.78
2026-06-20 18:39:51,162.1,6.17,991494144,9,821.94
2026-06-20 18:39:52,11.6,86.37,992264192,9,820.40
2026-06-20 18:39:53,154.3,6.48,992911360,9,817.08
2026-06-20 18:39:54,178.2,5.61,993583104,9,813.85
2026-06-20 18:39:55,175.2,5.71,994291712,9,810.40
2026-06-20 18:39:56,188.5,5.31,994938880,9,806.94
2026-06-20 18:39:57,100.0,10.00,995565568,9,804.24
2026-06-20 18:39:58,468.3,2.14,996245504,9,800.60
2026-06-20 18:39:59,385.2,2.60,997044224,9,797.10
2026-06-20 18:40:00,584.8,1.71,998531072,9,794.88
2026-06-20 18:40:01,479.1,2.09,1000157184,9,795.05
2026-06-20 18:40:02,370.7,2.70,1001975808,9,795.45
2026-06-20 18:40:03,77.2,12.95,1003372544,9,806.89
2026-06-20 18:40:04,199.4,5.01,1005125632,9,806.97
2026-06-20 18:40:05,80.7,12.39,1008033792,9,834.10
2026-06-20 18:40:06,191.5,5.22,1009823744,9,833.93
2026-06-20 18:40:07,205.2,4.87,1011642368,9,834.12
2026-06-20 18:40:08,192.4,5.20,1013551104,9,834.10
2026-06-20 18:40:09,196.5,5.09,1015320576,9,834.64
2026-06-20 18:40:10,213.7,4.68,1017225216,9,834.46
2026-06-20 18:40:11,189.2,5.28,1019162624,9,834.45
2026-06-20 18:40:12,245.1,4.08,1021046784,9,834.43
2026-06-20 18:40:13,147.0,6.80,1022717952,9,834.72
2026-06-20 18:40:14,81.9,12.21,1024466944,8,834.98
2026-06-20 18:40:15,484.5,2.06,1026396160,8,834.92
2026-06-20 18:40:16,450.2,2.22,1028227072,8,834.86
2026-06-20 18:40:17,563.5,1.77,1030131712,8,834.82
2026-06-20 18:40:18,540.0,1.85,1032048640,8,834.81
2026-06-20 18:40:19,75.4,13.26,1034014720,8,834.82
2026-06-20 18:40:20,449.7,2.22,1035919360,8,834.86
2026-06-20 18:40:21,513.6,1.95,1037910016,8,834.83
2026-06-20 18:40:22,287.2,3.48,1039769600,8,834.87
2026-06-20 18:40:23,241.3,4.14,1041702912,8,834.83
2026-06-20 18:40:24,77.4,12.92,1043660800,8,834.83
2026-06-20 18:40:25,622.6,1.61,1045561344,8,834.83
2026-06-20 18:40:26,368.4,2.71,1047408640,8,834.87
2026-06-20 18:40:27,204.4,4.89,1049374720,8,839.27
2026-06-20 18:40:28,138.0,7.25,1051049984,8,840.39
2026-06-20 18:40:29,212.4,4.71,1052749824,8,840.77
2026-06-20 18:40:30,165.8,6.03,1054519296,8,841.43
2026-06-20 18:40:31,171.4,5.84,1056178176,8,841.33
2026-06-20 18:40:32,190.4,5.25,1058054144,8,841.38
2026-06-20 18:40:33,203.8,4.91,1059868672,8,841.33
2026-06-20 18:40:34,212.4,4.71,1061687296,8,841.36
2026-06-20 18:40:35,177.5,5.63,1063636992,8,841.31
2026-06-20 18:40:36,188.0,5.32,1065529344,8,841.33
2026-06-20 18:40:37,167.3,5.98,1067380736,8,841.30
2026-06-20 18:40:38,34.7,28.84,1068736512,8,841.65
2026-06-20 18:40:39,422.2,2.37,1070170112,8,841.62
2026-06-20 18:40:40,563.4,1.77,1071976448,8,841.58
2026-06-20 18:40:41,79.6,12.56,1073840128,8,841.81
2026-06-20 18:40:42,75.2,13.30,1075683328,8,841.81
2026-06-20 18:40:43,449.5,2.22,1077551104,8,841.82
2026-06-20 18:40:44,263.7,3.79,1079418880,8,841.83
2026-06-20 18:40:45,34.7,28.80,1080582144,8,841.84
2026-06-20 18:40:46,520.4,1.92,1082093568,8,841.84
2026-06-20 18:40:47,463.3,2.16,1083719680,8,842.04
2026-06-20 18:40:48,538.3,1.86,1085452288,8,842.03
2026-06-20 18:40:49,150.2,6.66,1087131648,8,841.93
2026-06-20 18:40:50,191.8,5.21,1088684032,8,841.88
2026-06-20 18:40:51,199.5,5.01,1090535424,8,841.88
2026-06-20 18:40:52,193.7,5.16,1092395008,8,841.77
2026-06-20 18:40:53,94.0,10.64,1094234112,8,841.69
2026-06-20 18:40:54,483.3,2.07,1096138752,8,841.70
2026-06-20 18:40:55,195.8,5.11,1098047488,8,841.68
2026-06-20 18:40:56,100.5,9.95,1099931648,8,841.71
2026-06-20 18:40:57,442.9,2.26,1101545472,8,841.74
2026-06-20 18:40:58,657.9,1.52,1103335424,8,841.75
2026-06-20 18:40:59,324.0,3.09,1105219584,8,841.70
2026-06-20 18:41:00,76.9,13.01,1107156992,8,841.66
2026-06-20 18:41:01,514.0,1.95,1109028864,8,841.61
2026-06-20 18:41:02,585.8,1.71,1111093248,8,841.64
2026-06-20 18:41:03,346.4,2.89,1112875008,8,841.96
2026-06-20 18:41:04,80.5,12.42,1114923008,8,868.92
2026-06-20 18:41:05,233.8,4.28,1117011968,8,868.88
